id_viagem,horario_saida,id_ponto,id_linha
838   011010010620,06:20:00,111708500060,838   01
838   011010010720,07:20:00,111708500060,838   01
838   011010011050,10:50:00,111708500060,838   01
838   011010011520,15:20:00,111708500060,838   01
838   011010011920,19:20:00,111708500060,838   01
9034  011080010527,05:27:00,108699700200,9034  01
9034  011080011200,12:00:00,108699700200,9034  01
9034  011080011300,13:00:00,108699700200,9034  01
9034  011080011500,15:00:00,108699700200,9034  01
9034  011080011840,18:40:00,108699700200,9034  01
9034  011080012200,22:00:00,108699700200,9034  01
838   011080011730,17:30:00,111708500060,838   01
838   011080011910,19:10:00,111708500060,838   01
838   011080012210,22:10:00,111708500060,838   01
903   011070010650,06:50:00,108810000200,903   01
903   011070011030,10:30:00,108810000200,903   01
903   011070011330,13:30:00,108810000200,903   01
903   011010011100,11:00:00,108810000200,903   01
4802A 121010010600,06:00:00,106534300002,4802A 12
4110  071010010600,06:00:00,106939800501,4110  07
2152  011080370700,07:00:00,104251700205,2152  01
2152  011080370800,08:00:00,104251700205,2152  01
2152  011080371400,14:00:00,104251700205,2152  01
2152  011080371430,14:30:00,104251700205,2152  01
4110  071070010600,06:00:00,106939800501,4110  07
2152  011070131200,12:00:00,104251700205,2152  01
2152  011070131300,13:00:00,104251700205,2152  01
2152  011070131330,13:30:00,104251700205,2152  01
838   011070011640,16:40:00,111708500060,838   01
838   011070011740,17:40:00,111708500060,838   01
838   011070011940,19:40:00,111708500060,838   01
637   041080110720,07:20:00,110998800036,637   04
645   011080150730,07:30:00,111427600521,645   01
645   011080151400,14:00:00,111427600521,645   01
645   011080151612,16:12:00,111427600521,645   01
645   011080151700,17:00:00,111427600521,645   01
645   011080151736,17:36:00,111427600521,645   01
645   011080151812,18:12:00,111427600521,645   01
645   021080042125,21:25:00,105481603700,645   02
645   021080042155,21:55:00,105481603700,645   02
738   041080032000,20:00:00,110998800036,738   04
50    021080051604,16:04:00,105481603700,50    02
50    021080051610,16:10:00,105481603700,50    02
50    021080051645,16:45:00,105481603700,50    02
50    021080051704,17:04:00,105481603700,50    02
50    021080051724,17:24:00,105481603700,50    02
50    021080051813,18:13:00,105481603700,50    02
50    021080051836,18:36:00,105481603700,50    02
50    021080051856,18:56:00,105481603700,50    02
634   011080140534,05:34:00,110659900332,634   01
634   011080140653,06:53:00,110659900332,634   01
634   011080140945,09:45:00,110659900332,634   01
634   011080141655,16:55:00,110659900332,634   01
634   011080141755,17:55:00,110659900332,634   01
634   011080141845,18:45:00,110659900332,634   01
735   011080110500,05:00:00,110998800036,735   01
735   011080110609,06:09:00,110998800036,735   01
735   011080111250,12:50:00,110998800036,735   01
735   011080111315,13:15:00,110998800036,735   01
735   011080111540,15:40:00,110998800036,735   01
735   011080111715,17:15:00,110998800036,735   01
607   011080740524,05:24:00,600053900232,607   01
607   011080740600,06:00:00,600053900232,607   01
607   011080740640,06:40:00,600053900232,607   01
607   011080740655,06:55:00,600053900232,607   01
607   011080740745,07:45:00,600053900232,607   01
607   011080740750,07:50:00,600053900232,607   01
607   011080740759,07:59:00,600053900232,607   01
607   011080740818,08:18:00,600053900232,607   01
607   011080740839,08:39:00,600053900232,607   01
607   011080740907,09:07:00,600053900232,607   01
607   011080740928,09:28:00,600053900232,607   01
607   011080741048,10:48:00,600053900232,607   01
607   011080741113,11:13:00,600053900232,607   01
607   011080741240,12:40:00,600053900232,607   01
607   011080741323,13:23:00,600053900232,607   01
607   011080741407,14:07:00,600053900232,607   01
607   011080741450,14:50:00,600053900232,607   01
607   011080741507,15:07:00,600053900232,607   01
607   011080741515,15:15:00,600053900232,607   01
607   011080741523,15:23:00,600053900232,607   01
607   011080741600,16:00:00,600053900232,607   01
607   011080741815,18:15:00,600053900232,607   01
607   071080031655,16:55:00,600053900232,607   07
624   011080330455,04:55:00,107042600140,624   01
624   011080330526,05:26:00,107042600140,624   01
624   011080330730,07:30:00,107042600140,624   01
624   011080330850,08:50:00,107042600140,624   01
624   011080331100,11:00:00,107042600140,624   01
624   011080331300,13:00:00,107042600140,624   01
624   011080331340,13:40:00,107042600140,624   01
624   011080331420,14:20:00,107042600140,624   01
624   011080331955,19:55:00,107042600140,624   01
624   011080332355,23:55:00,107042600140,624   01
638   011080080520,05:20:00,110998800036,638   01
638   011080080600,06:00:00,110998800036,638   01
638   011080081215,12:15:00,110998800036,638   01
638   011080081335,13:35:00,110998800036,638   01
638   011080081630,16:30:00,110998800036,638   01
638   011080082015,20:15:00,110998800036,638   01
62    142080101720,17:20:00,101597200713,62    14
625   011080290725,07:25:00,107042600140,625   01
625   011080291700,17:00:00,107042600140,625   01
625   011080291940,19:40:00,107042600140,625   01
644   011080160800,08:00:00,112652100051,644   01
644   011080161230,12:30:00,112652100051,644   01
644   011080161450,14:50:00,112652100051,644   01
644   011080161520,15:20:00,112652100051,644   01
50    031080031622,16:22:00,105481603700,50    03
50    031080031707,17:07:00,105481603700,50    03
50    031080031814,18:14:00,105481603700,50    03
50    031080031853,18:53:00,105481603700,50    03
626   061080190400,04:00:00,600026400247,626   06
626   061080190445,04:45:00,600026400247,626   06
626   061080190452,04:52:00,600026400247,626   06
626   061080191040,10:40:00,600026400247,626   06
626   061080191140,11:40:00,600026400247,626   06
626   061080191230,12:30:00,600026400247,626   06
626   061080191440,14:40:00,600026400247,626   06
626   061080191819,18:19:00,600026400247,626   06
626   061080191828,18:28:00,600026400247,626   06
644   061080020040,00:40:00,105481603700,644   06
4403A 011080420445,04:45:00,104147000164,4403A 01
4403A 011080420500,05:00:00,104147000164,4403A 01
4403A 011080420520,05:20:00,104147000164,4403A 01
4403A 011080420552,05:52:00,104147000164,4403A 01
4403A 011080420608,06:08:00,104147000164,4403A 01
4403A 011080420707,07:07:00,104147000164,4403A 01
4403A 011080420732,07:32:00,104147000164,4403A 01
4403A 011080420845,08:45:00,104147000164,4403A 01
4403A 011080421215,12:15:00,104147000164,4403A 01
4403A 011080421230,12:30:00,104147000164,4403A 01
4403A 011080421600,16:00:00,104147000164,4403A 01
4403A 011080421841,18:41:00,104147000164,4403A 01
4403A 011080421855,18:55:00,104147000164,4403A 01
4403A 011080422210,22:10:00,104147000164,4403A 01
4034  101080160700,07:00:00,100694600080,4034  10
4034  101080161910,19:10:00,100694600080,4034  10
4034  101080162045,20:45:00,100694600080,4034  10
4403A 081080021345,13:45:00,104147000164,4403A 08
4034  131080021630,16:30:00,100694600080,4034  13
5033  011080060430,04:30:00,108296800379,5033  01
5033  011080060600,06:00:00,108296800379,5033  01
5033  011080060656,06:56:00,108296800379,5033  01
5033  011080060730,07:30:00,108296800379,5033  01
5033  011080061030,10:30:00,108296800379,5033  01
5033  011080061230,12:30:00,108296800379,5033  01
5033  011080061705,17:05:00,108296800379,5033  01
5033  011080061745,17:45:00,108296800379,5033  01
5033  011080061825,18:25:00,108296800379,5033  01
105   011080210810,08:10:00,100047300510,105   01
105   011080211530,15:30:00,100047300510,105   01
105   011080211640,16:40:00,100047300510,105   01
105   011080211710,17:10:00,100047300510,105   01
105   011080211950,19:50:00,100047300510,105   01
4110  011080870740,07:40:00,106939800501,4110  01
4110  011080870920,09:20:00,106939800501,4110  01
4110  011080871040,10:40:00,106939800501,4110  01
4110  011080871330,13:30:00,106939800501,4110  01
4110  011080871400,14:00:00,106939800501,4110  01
4110  011080871550,15:50:00,106939800501,4110  01
4110  011080871630,16:30:00,106939800501,4110  01
4110  011080872300,23:00:00,106939800501,4110  01
712   011080130645,06:45:00,102367500972,712   01
712   011080130754,07:54:00,102367500972,712   01
712   011080130820,08:20:00,102367500972,712   01
712   011080130900,09:00:00,102367500972,712   01
712   011080131100,11:00:00,102367500972,712   01
712   011080131310,13:10:00,102367500972,712   01
712   011080131330,13:30:00,102367500972,712   01
712   011080131430,14:30:00,102367500972,712   01
712   011080131450,14:50:00,102367500972,712   01
712   011080131530,15:30:00,102367500972,712   01
712   011080131711,17:11:00,102367500972,712   01
712   011080131820,18:20:00,102367500972,712   01
630   011070080030,00:30:00,110998800036,630   01
SC02B 011070180645,06:45:00,101522200232,SC02B 01
SC02B 011070180730,07:30:00,101522200232,SC02B 01
SC02B 011070181230,12:30:00,101522200232,SC02B 01
SC02B 011070181800,18:00:00,101522200232,SC02B 01
SC02B 011070182200,22:00:00,101522200232,SC02B 01
8207  011080730535,05:35:00,107470400140,8207  01
8207  011080730620,06:20:00,107470400140,8207  01
8207  011080730635,06:35:00,107470400140,8207  01
8207  011080730651,06:51:00,107470400140,8207  01
8207  011080730707,07:07:00,107470400140,8207  01
8207  011080730718,07:18:00,107470400140,8207  01
8207  011080731045,10:45:00,107470400140,8207  01
8207  011080731115,11:15:00,107470400140,8207  01
8207  011080731500,15:00:00,107470400140,8207  01
8207  011080731718,17:18:00,107470400140,8207  01
34    021080280615,06:15:00,100980200007,34    02
34    021080280645,06:45:00,100980200007,34    02
34    021080280745,07:45:00,100980200007,34    02
34    021080280920,09:20:00,100980200007,34    02
34    021080281630,16:30:00,100980200007,34    02
34    021080281715,17:15:00,100980200007,34    02
34    021080281815,18:15:00,100980200007,34    02
34    021080281920,19:20:00,100980200007,34    02
34    021080282220,22:20:00,100980200007,34    02
3150  011080101100,11:00:00,102331600520,3150  01
3150  011080101530,15:30:00,102331600520,3150  01
3150  011080101640,16:40:00,102331600520,3150  01
5102  012080500750,07:50:00,106287800604,5102  01
5102  012080501540,15:40:00,106287800604,5102  01
5102  012080501717,17:17:00,106287800604,5102  01
5102  012080501915,19:15:00,106287800604,5102  01
5102  012080502025,20:25:00,106287800604,5102  01
5102  032080062325,23:25:00,106287800604,5102  03
5102  032070161805,18:05:00,106287800604,5102  03
1170  012070090810,08:10:00,100770600050,1170  01
1170  012070091110,11:10:00,100770600050,1170  01
1170  012070091410,14:10:00,100770600050,1170  01
SC02B 021010121200,12:00:00,101522200232,SC02B 02
SC02B 021010121400,14:00:00,101522200232,SC02B 02
6032  011080020530,05:30:00,110606600376,6032  01
2103  061010020930,09:30:00,107018000006,2103  06
2103  061010021430,14:30:00,107018000006,2103  06
2103  061010021630,16:30:00,107018000006,2103  06
644   041080042230,22:30:00,105481603700,644   04
50    011080170506,05:06:00,105481603700,50    01
50    011080170542,05:42:00,105481603700,50    01
50    011080170550,05:50:00,105481603700,50    01
50    011080170610,06:10:00,105481603700,50    01
50    011080170616,06:16:00,105481603700,50    01
50    011080170625,06:25:00,105481603700,50    01
50    011080170633,06:33:00,105481603700,50    01
50    011080170636,06:36:00,105481603700,50    01
50    011080170642,06:42:00,105481603700,50    01
50    011080170651,06:51:00,105481603700,50    01
50    011080170731,07:31:00,105481603700,50    01
50    011080170735,07:35:00,105481603700,50    01
50    011080170806,08:06:00,105481603700,50    01
50    011080170815,08:15:00,105481603700,50    01
50    011080170842,08:42:00,105481603700,50    01
50    011080170910,09:10:00,105481603700,50    01
50    011080171008,10:08:00,105481603700,50    01
50    011080171351,13:51:00,105481603700,50    01
50    011080171359,13:59:00,105481603700,50    01
50    011080171407,14:07:00,105481603700,50    01
50    011080171423,14:23:00,105481603700,50    01
50    011080171439,14:39:00,105481603700,50    01
50    011080171540,15:40:00,105481603700,50    01
50    011080171550,15:50:00,105481603700,50    01
50    011080171919,19:19:00,105481603700,50    01
50    011080171934,19:34:00,105481603700,50    01
50    011080172012,20:12:00,105481603700,50    01
50    011080172036,20:36:00,105481603700,50    01
637   011080190820,08:20:00,110998800036,637   01
637   011080191620,16:20:00,110998800036,637   01
637   011080191640,16:40:00,110998800036,637   01
637   011080191700,17:00:00,110998800036,637   01
637   011080191850,18:50:00,110998800036,637   01
637   011080191920,19:20:00,110998800036,637   01
637   011080192355,23:55:00,110998800036,637   01
738   011080140400,04:00:00,111339000257,738   01
738   011080140450,04:50:00,111339000257,738   01
738   011080140719,07:19:00,111339000257,738   01
738   011080140739,07:39:00,111339000257,738   01
738   011080140859,08:59:00,111339000257,738   01
738   011080140914,09:14:00,111339000257,738   01
738   011080141315,13:15:00,111339000257,738   01
738   011080141624,16:24:00,111339000257,738   01
738   011080141650,16:50:00,111339000257,738   01
738   011080141700,17:00:00,111339000257,738   01
738   011080141742,17:42:00,111339000257,738   01
SC01R 021080180650,06:50:00,103773700065,SC01R 02
SC01R 021080180737,07:37:00,103773700065,SC01R 02
SC01R 021080180752,07:52:00,103773700065,SC01R 02
SC01R 021080180757,07:57:00,103773700065,SC01R 02
SC01R 021080180830,08:30:00,103773700065,SC01R 02
62    131080140621,06:21:00,107042600140,62    13
62    131080141620,16:20:00,107042600140,62    13
62    131080141832,18:32:00,107042600140,62    13
607   061080031815,18:15:00,110998800036,607   06
608   011080530500,05:00:00,107042600140,608   01
608   011080530655,06:55:00,107042600140,608   01
608   011080530757,07:57:00,107042600140,608   01
608   011080530855,08:55:00,107042600140,608   01
608   011080531625,16:25:00,107042600140,608   01
608   011080531715,17:15:00,107042600140,608   01
608   011080532235,22:35:00,107042600140,608   01
640   011080191600,16:00:00,107042600140,640   01
SC01R 011080231750,17:50:00,103773700065,SC01R 01
62    011080630500,05:00:00,107042600140,62    01
62    011080630606,06:06:00,107042600140,62    01
62    011080630724,07:24:00,107042600140,62    01
62    011080630823,08:23:00,107042600140,62    01
62    011080630842,08:42:00,107042600140,62    01
62    011080631020,10:20:00,107042600140,62    01
62    011080631136,11:36:00,107042600140,62    01
62    011080631203,12:03:00,107042600140,62    01
62    011080631255,12:55:00,107042600140,62    01
62    011080631335,13:35:00,107042600140,62    01
62    011080631345,13:45:00,107042600140,62    01
62    011080631400,14:00:00,107042600140,62    01
62    011080631433,14:33:00,107042600140,62    01
62    011080631442,14:42:00,107042600140,62    01
